ID,price,bedroom,bathroom,house_type,air_conditioning,status,parking,heating fuel,basement,lawn,attic,refrigerator,dishwasher,microwave,fireplace,porch,washer,dryer,lot_size,built_in,mls_id,zip,floors,roof,patio,vaulted_ceiling,new_construction,skylight,pool,jetted_bath,security_system,architecture,garbage_disposal,double_pan_windows,exterior,view,rooms,heating,area,other,street,deck,garden,heating_fuel,ceiling_fan
75,268500,4,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.53,1965,565196,22801,,composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2592,,Windsor Rd,TRUE,TRUE,,FALSE
76,210000,4,2,single-family home,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7840,2008,564112,22802,,composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1584,,Clara Ct,TRUE,FALSE,,FALSE
77,219000,3,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,1981,563398,22841,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1785,,Mill St,FALSE,FALSE,,FALSE
78,239000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1983,563401,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1925,,Broadview Dr,FALSE,FALSE,,FALSE
79,188000,3,2,single-family home,FALSE,for sale by owner,1,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9017,2003,,,"carpet, laminate",asphalt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ranch,FALSE,FALSE,vinyl siding,,6,,1405,,Falcon Ln,TRUE,FALSE,,TRUE
80,145000,3,2,condo,TRUE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5662,1985,564781,22802,"carpet, laminate, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1440,,Tower St,TRUE,FALSE,gas,FALSE
81,139800,3,2,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2005,564715,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1380,,Aspen Ave,FALSE,FALSE,,FALSE
82,145000,3,1,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,1976,563609,22821,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,960,,Coopers Mountain Rd,FALSE,FALSE,,FALSE
83,375000,5,3,single-family home,FALSE,pending,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.52,1994,563361,22846,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4248,,Cadet Ct,FALSE,FALSE,,FALSE
84,199800,4,1,single-family home,FALSE,for sale,1,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.35,1942,565010,22815,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,1785,,Mason St,TRUE,FALSE,,FALSE
85,129900,4,2,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2.15,1942,565181,22821,"hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1663,,Briery Branch Rd,TRUE,FALSE,,FALSE
86,214900,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2000,565253,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1624,,Somerset Dr,FALSE,FALSE,,FALSE
87,213900,3,3,condo,FALSE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3920,2006,563560,22802,"carpet, hardwood, linoleumvinyl, tile",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2182,,Buttonwood Ct,TRUE,FALSE,,FALSE
88,449500,4,2,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.41,1997,564338,22802,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,,,,,2926,,College Ave,TRUE,TRUE,gas,FALSE
89,249900,4,2,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10018,1920,563458,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2446,,Hudson Cir,FALSE,FALSE,,FALSE
90,238000,3,3,single-family home,TRUE,for sale by owner,"garage - attached, off street, on street",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4935,2016,,,"carpet, hardwood, tile",asphalt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,vinyl siding,mountain,,,1760,,Lapis Ln,FALSE,FALSE,,TRUE
91,144500,2,1,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2178,1994,565216,22801,"hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1000,,Breckenridge Ct,TRUE,FALSE,,FALSE
92,147900,1,1,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1925,565226,24421,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,705,,Moffett Branch Rd,FALSE,FALSE,,FALSE
93,189900,3,2,condo,TRUE,pending,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3920,2006,565244,22801,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1428,,Diamond Spring Ln,FALSE,FALSE,,FALSE
94,199000,3,2,condo,FALSE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2613,2015,565272,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1632,,Lapis Ln,TRUE,FALSE,,FALSE
95,127900,2,1,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2178,1987,565277,22802,"carpet, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,972,,Buttonwood Ct,TRUE,FALSE,,FALSE
96,222900,5,2,single-family home,TRUE,for sale by owner,off street,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.29,1987,,,"carpet, hardwood, laminate, tile",composition shingle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,TRUE,wood,,10,,1964,,Fort Rd,TRUE,FALSE,pellet,TRUE
97,499900,5,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.43,2001,565371,22801,"carpet, hardwood, laminate, tile",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3903,,Baybrook Dr,TRUE,TRUE,,FALSE
98,379900,4,4,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.28,2006,565372,22821,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3045,,Keswick Cir,TRUE,TRUE,,FALSE
99,85000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26,,565355,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wyndham Woods Cir #5,FALSE,FALSE,,FALSE
100,36000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,,565362,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,St,FALSE,FALSE,,FALSE
101,175000,2,2,condo,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4791,1996,563811,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1566,,Dogwood Dr,TRUE,FALSE,,FALSE
102,239000,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,1998,565230,22815,hardwood,composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1575,,Dogwood Dr,TRUE,TRUE,,FALSE
103,225000,3,3,single-family home,FALSE,for sale by owner,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,2017,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1564,,Coyote Run,FALSE,FALSE,,FALSE
104,149000,3,2,single-family home,FALSE,for sale by owner,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.45,1969,,,"carpet, linoleum, tile",asphalt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ranch,FALSE,FALSE,concrete,water,6,,1200,,Last Left Ln,FALSE,FALSE,,TRUE
105,299000,3,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.37,2003,563350,22841,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,2264,,Cantermill Ln,TRUE,FALSE,,FALSE
106,489000,6,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.6,1973,564804,22801,"carpet, hardwood, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,5027,,Andergren Dr,TRUE,FALSE,gas,FALSE
107,74900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.82,,545611,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Rodeo Dr,FALSE,FALSE,,FALSE
108,169900,2,2,condo,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3049,2004,565003,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1292,,King Arthurs Ct,FALSE,FALSE,,FALSE
109,150000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.03,,563634,24482,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,waterfront,Bald Rock Rd,FALSE,FALSE,,FALSE
110,369000,4,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1985,564511,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4300,,Ralston Rd,FALSE,FALSE,,FALSE
111,159500,3,2,condo,TRUE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2178,2006,564105,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1404,,Founders Way,FALSE,FALSE,,FALSE
112,148000,2,1,townhouse,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2000,563501,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1214,,Stonewall Dr,FALSE,FALSE,,FALSE
113,149900,2,1,condo,TRUE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2178,2000,563323,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1200,,Stonewall Dr,FALSE,FALSE,,FALSE
114,159000,3,1,single-family home,FALSE,pending,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.61,1957,564456,22802,"carpet, hardwood, linoleumvinyl",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bungalow,FALSE,FALSE,,,,,1723,,Whitmore Shop Rd,TRUE,FALSE,,FALSE
115,64900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.08,,563507,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Periwinkle Ln,FALSE,FALSE,,FALSE
116,2365000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.27,,565217,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Boyers Rd,FALSE,FALSE,,FALSE
117,225000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.7,,131403,22843,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Curry Rd,FALSE,FALSE,,FALSE
118,194900,5,3,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.32,1977,565080,22840,"carpet, hardwood, laminate, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,,,1900,,Cub Ln,TRUE,FALSE,,FALSE
119,443000,5,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.4,1991,564278,22801,"carpet, hardwood, linoleumvinyl, tile",composition,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,colonial,FALSE,FALSE,,,,,4774,,Taylor Spring Ln,TRUE,TRUE,,FALSE
120,350000,4,3,single-family home,FALSE,pending,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.65,1979,563345,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3576,,Fox Hill Dr,FALSE,FALSE,,FALSE
121,219500,3,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,1977,564738,24482,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2183,,Confederate St,FALSE,FALSE,,FALSE
122,155000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2004,563669,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1296,,Hermitage Ct,FALSE,FALSE,,FALSE
123,159900,3,2,townhouse,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2003,565165,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1360,,Old Richmond Cir,FALSE,FALSE,,FALSE
124,168000,3,1,single-family home,FALSE,for sale,carport,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10454,1976,565168,22853,hardwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1026,,Maple Ave,TRUE,FALSE,,FALSE
125,234500,3,2,single-family home,FALSE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.27,2002,565186,24486,"carpet, laminate, linoleumvinyl",composition,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1498,,Landover Ln,TRUE,TRUE,,FALSE
126,154900,3,2,condo,TRUE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2613,2001,564953,22802,"carpet, laminate",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1414,,Old Windmill Cir,TRUE,FALSE,,FALSE
127,438500,4,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.46,1993,565198,22846,"carpet, laminate, linoleumvinyl, tile",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,,,,,2963,,Cadet Ct,TRUE,FALSE,,FALSE
128,174900,4,2,single-family home,FALSE,pending,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.27,1976,563324,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1824,,Keezletown Rd,FALSE,FALSE,,FALSE
129,129900,2,1,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,9147,1970,563641,22840,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,882,,Passage Ln,TRUE,FALSE,,FALSE
130,249900,5,4,single-family home,FALSE,for sale by owner,2,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.52,1835,,,"hardwood, tile",metal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,stone,mountain,9,,2921,,Lee Hwy,FALSE,TRUE,pellet,TRUE
131,154900,3,1,single-family home,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.51,1976,563504,22853,"carpet, hardwood, laminate, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1296,,Pine St,TRUE,FALSE,,FALSE
132,186000,3,1,single-family home,TRUE,for sale by owner,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.64,1970,,,hardwood,asphalt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,shingles (not wood),mountain,6,,1740,,Phillips Store Rd,FALSE,FALSE,,TRUE
133,169900,3,2,condo,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2178,2003,564368,22802,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1412,,Old Windmill Cir,TRUE,FALSE,,FALSE
134,134999,3,1,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,1977,563984,22853,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1421,,Oak St,FALSE,FALSE,,FALSE
135,229900,4,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2011,564082,22812,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1808,,Dylan Cir,FALSE,FALSE,,FALSE
136,139900,3,2,condo,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3049,2006,563518,22853,"carpet, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1246,,Granny Smith Dr,TRUE,FALSE,,FALSE
137,224000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,1959,565054,22812,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1021,,NW View St,FALSE,FALSE,,FALSE
138,550000,4,3,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.08,1997,565147,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3040,,Scott Ln,FALSE,FALSE,,FALSE
139,159900,2,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2003,563765,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1008,,17th St,FALSE,FALSE,,FALSE
140,182000,3,2,single-family home,FALSE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9583,2002,565569,24486,"laminate, linoleumvinyl, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1232,,Lofton Dr,FALSE,FALSE,,FALSE
141,219900,3,2,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.33,1999,565617,22846,"carpet, laminate, linoleumvinyl",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1543,,W Donnagail Dr,TRUE,TRUE,,FALSE
142,52000,3,2,lot or land,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.26,2017,183168,22801,"carpet, laminate, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1240,,Greendale Rd,TRUE,FALSE,,FALSE
143,52000,3,2,lot or land,TRUE,for sale,other,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.34,2017,183167,22801,"carpet, laminate, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1198,,Greendale Rd,TRUE,FALSE,,FALSE
144,148500,2,1,townhouse,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6534,1991,565486,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1130,,Misty Ct,FALSE,FALSE,,FALSE
145,225000,3,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,8276,1960,565715,22802,"hardwood, laminate, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1750,,N Willow St,TRUE,TRUE,,FALSE
146,289900,4,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,2000,565704,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1976,,Gilmer Cir,FALSE,FALSE,,FALSE
147,999999,5,5,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.06,2006,565744,22801,"hardwood, tile",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,craftsman,FALSE,FALSE,,,,,6623,,Traveler Rd,TRUE,FALSE,,FALSE
148,335000,4,3,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.57,1976,565502,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,2696,,Hemlock St,TRUE,TRUE,,FALSE
149,349900,4,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29,2011,565481,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2733,,Skylark Ln,FALSE,FALSE,,FALSE
150,629900,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,36.77,1991,565621,24401,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3278,,Berry Ln,TRUE,FALSE,,FALSE
151,209900,4,1,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,8712,1932,565710,22815,,metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1361,,N Central St,FALSE,FALSE,gas,FALSE
152,339000,3,2,single-family home,FALSE,for sale by owner,2,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12.39,1906,,,"carpet, hardwood, laminate, tile",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,mountain,,,1462,,E Point Rd,TRUE,TRUE,,FALSE
